File path,Image label
dataset2/rain137.jpg,rain
dataset2/cloudy248.jpg,cloudy
dataset2/cloudy17.jpg,cloudy
dataset2/cloudy225.jpg,cloudy
dataset2/cloudy85.jpg,cloudy
dataset2/rain78.jpg,rain
dataset2/cloudy211.jpg,cloudy
dataset2/cloudy8.jpg,cloudy
dataset2/rain140.jpg,rain
dataset2/sunrise106.jpg,sunrise
dataset2/cloudy189.jpg,cloudy
dataset2/rain130.jpg,rain
dataset2/rain91.jpg,rain
dataset2/rain115.jpg,rain
dataset2/cloudy99.jpg,cloudy
dataset2/sunrise272.jpg,sunrise
dataset2/cloudy70.jpg,cloudy
dataset2/cloudy268.jpg,cloudy
dataset2/cloudy1.jpg,cloudy
dataset2/shine249.jpg,shine
dataset2/rain180.jpg,rain
dataset2/sunrise315.jpg,sunrise
dataset2/shine121.jpg,shine
dataset2/cloudy45.jpg,cloudy
dataset2/shine170.jpg,shine
dataset2/cloudy275.jpg,cloudy
dataset2/shine186.jpg,shine
dataset2/sunrise206.jpg,sunrise
